model_type,clf,parameters,auc-roc,p_at_5,p_at_10,p_at_20,time
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'max_depth': 50}",0.7196250726099844,0.448,0.42,0.21,1.91486961604096
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10, 'max_depth': 50}",0.7215021178644616,0.448,0.42133333333333334,0.21066666666666667,0.4839176010573283
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100, 'max_depth': 50}",0.7215019325238713,0.448,0.42133333333333334,0.21066666666666667,2.2085870628943667
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 10, 'max_depth': 50}",0.719625207403141,0.448,0.42,0.21,0.3449567320058122
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100, 'max_depth': 50}",0.7196252074031411,0.448,0.42,0.21,1.7077695209300146
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10, 'max_depth': 50}",0.721504010585037,0.44853333333333334,0.42133333333333334,0.21066666666666667,0.34379518893547356
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'gini', 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100, 'max_depth': 50}",0.7215010114373005,0.448,0.42133333333333334,0.21066666666666667,1.6895634540123865
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10, 'max_depth': 5}",0.7216072228283983,0.45013333333333333,0.42133333333333334,0.21066666666666667,0.36208793497644365
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'max_depth': 5}",0.7217131197021305,0.4512,0.42133333333333334,0.21066666666666667,1.6979287279536948
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10, 'max_depth': 5}",0.7213830842743328,0.464,0.42133333333333334,0.21066666666666667,0.3538322120439261
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100, 'max_depth': 5}",0.7215087732765737,0.464,0.42133333333333334,0.21066666666666667,1.8471663310192525
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 10, 'max_depth': 5}",0.6832485051916314,0.576,0.364,0.182,0.3462441209703684
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100, 'max_depth': 5}",0.7214223259320771,0.464,0.42133333333333334,0.21066666666666667,1.801140667987056
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10, 'max_depth': 5}",0.7210650903685336,0.4512,0.42133333333333334,0.21066666666666667,0.46424723602831364
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100, 'max_depth': 5}",0.7214293014779363,0.464,0.42133333333333334,0.21066666666666667,2.7069989730371162
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10, 'max_depth': 50}",0.7196250389116952,0.448,0.42,0.21,0.3738865880295634
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'max_depth': 50}",0.7196330478717559,0.448,0.42,0.21,3.7083474370883778
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 10, 'max_depth': 50}",0.7215087395782845,0.44906666666666667,0.42133333333333334,0.21066666666666667,0.5840532090514898
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100, 'max_depth': 50}",0.7215004722646737,0.448,0.42133333333333334,0.21066666666666667,2.7377801780821756
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 10, 'max_depth': 50}",0.7196331826649127,0.448,0.42,0.21,0.3631712080677971
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100, 'max_depth': 50}",0.7196250726099844,0.448,0.42,0.21,1.932187254074961
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 10, 'max_depth': 50}",0.7214013992944993,0.44853333333333334,0.42106666666666664,0.21053333333333332,0.3781035030260682
ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='entropy',
           max_depth=50, max_features='log2', max_leaf_nodes=None,
           min_impurity_split=1e-07, min_samples_leaf=1,
           min_samples_split=10, min_weight_fraction_leaf=0.0,
           n_estimators=100, n_jobs=-1, oob_score=False, random_state=None,
           verbose=0, warm_start=False)","{'criterion': 'entropy', 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100, 'max_depth': 50}",0.7215017191013731,0.448,0.42133333333333334,0.21066666666666667,2.087015370023437
AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 1}",0.6532227173511851,0.464,0.6725333333333333,0.3396,0.05475020001176745
AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 10}",0.7202214817809471,0.44106666666666666,0.42133333333333334,0.21066666666666667,0.44803444703575224
AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 100}",0.7214120872685494,0.4437333333333333,0.42133333333333334,0.21066666666666667,4.314197479980066
AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 1000}",0.7214594839122739,0.4437333333333333,0.42133333333333334,0.21066666666666667,53.20762816001661
AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 10000}",0.7214601073306237,0.4437333333333333,0.42133333333333334,0.21066666666666667,278.4858716420131
AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME.R', 'n_estimators': 1}",0.6532227173511851,0.464,0.6725333333333333,0.3396,0.11391421710141003
AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME.R', 'n_estimators': 10}",0.7215398599483376,0.44266666666666665,0.42133333333333334,0.21066666666666667,0.4477639909600839
AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME.R', 'n_estimators': 100}",0.7215755689021,0.4421333333333333,0.42133333333333334,0.21066666666666667,4.137741608079523
AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME.R', 'n_estimators': 1000}",0.7208995025919096,0.4416,0.4208,0.2104,39.32709851092659
AB,"AdaBoostClassifier(algorithm='SAMME.R',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_split=1e-07, min_samples_leaf=1,
            min_samples_split=2, min_weight_fraction_leaf=0.0,
            presort=False, random_state=None, splitter='best'),
          learning_rate=1.0, n_estimators=10000, random_state=None)","{'algorithm': 'SAMME.R', 'n_estimators': 10000}",0.7208169586325754,0.4416,0.4208,0.2104,406.0314856619807
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'max_depth': 5, 'subsample': 0.1, 'n_estimators': 10, 'learning_rate': 0.001}",0.7215709578528646,0.4512,0.42133333333333334,0.21066666666666667,0.7058147829957306
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'max_depth': 5, 'subsample': 0.5, 'n_estimators': 10, 'learning_rate': 0.001}",0.7217226507015855,0.45066666666666666,0.42133333333333334,0.21066666666666667,0.8845442599849775
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'max_depth': 5, 'subsample': 1.0, 'n_estimators': 10, 'learning_rate': 0.001}",0.7211771259472771,0.45013333333333333,0.42106666666666664,0.21053333333333332,0.7394694010727108
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'max_depth': 5, 'subsample': 0.1, 'n_estimators': 100, 'learning_rate': 0.001}",0.7215650943505482,0.45066666666666666,0.42133333333333334,0.21066666666666667,5.349379329010844
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'max_depth': 5, 'subsample': 0.5, 'n_estimators': 100, 'learning_rate': 0.001}",0.721558736606657,0.45013333333333333,0.42133333333333334,0.21066666666666667,7.670558345038444
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'max_depth': 5, 'subsample': 1.0, 'n_estimators': 100, 'learning_rate': 0.001}",0.7211763621193892,0.45013333333333333,0.42106666666666664,0.21053333333333332,6.209591728053056
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'max_depth': 50, 'subsample': 0.1, 'n_estimators': 10, 'learning_rate': 0.001}",0.7211840565620842,0.44693333333333335,0.4216,0.2108,0.6577897480456159
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'max_depth': 50, 'subsample': 0.5, 'n_estimators': 10, 'learning_rate': 0.001}",0.7213790685615394,0.448,0.42106666666666664,0.21053333333333332,0.9450065550627187
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'max_depth': 50, 'subsample': 1.0, 'n_estimators': 10, 'learning_rate': 0.001}",0.7196177600812335,0.448,0.42,0.21,0.8797099289949983
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'max_depth': 50, 'subsample': 0.1, 'n_estimators': 100, 'learning_rate': 0.001}",0.7215290259483679,0.45013333333333333,0.42133333333333334,0.21066666666666667,5.941354123991914
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'max_depth': 50, 'subsample': 0.5, 'n_estimators': 100, 'learning_rate': 0.001}",0.7210946213026138,0.448,0.4208,0.2104,9.329440666013397
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'max_depth': 50, 'subsample': 1.0, 'n_estimators': 100, 'learning_rate': 0.001}",0.7196177600812333,0.448,0.42,0.21,8.427466569002718
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'max_depth': 5, 'subsample': 0.1, 'n_estimators': 10, 'learning_rate': 0.1}",0.7216394833239018,0.45066666666666666,0.42106666666666664,0.21053333333333332,0.5882937180576846
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'max_depth': 5, 'subsample': 0.5, 'n_estimators': 10, 'learning_rate': 0.1}",0.7215162992278228,0.44906666666666667,0.42133333333333334,0.21066666666666667,0.7789567320141941
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'max_depth': 5, 'subsample': 1.0, 'n_estimators': 10, 'learning_rate': 0.1}",0.721251059993727,0.45013333333333333,0.42106666666666664,0.21053333333333332,0.6862052959622815
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'max_depth': 5, 'subsample': 0.1, 'n_estimators': 100, 'learning_rate': 0.1}",0.7211800352329093,0.44853333333333334,0.42133333333333334,0.21066666666666667,5.39819225599058
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'max_depth': 5, 'subsample': 0.5, 'n_estimators': 100, 'learning_rate': 0.1}",0.7209760594885335,0.4474666666666667,0.4205333333333333,0.21026666666666666,7.723975036060438
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'max_depth': 5, 'subsample': 1.0, 'n_estimators': 100, 'learning_rate': 0.1}",0.7204231491925144,0.4474666666666667,0.4205333333333333,0.21026666666666666,6.236480087041855
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'max_depth': 50, 'subsample': 0.1, 'n_estimators': 10, 'learning_rate': 0.1}",0.7214197648620997,0.45013333333333333,0.42133333333333334,0.21066666666666667,0.6709960619919002
GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.5, loss='deviance', max_depth=50,
              max_features=None, max_leaf_nodes=None,
              min_impurity_split=1e-07, min_samples_leaf=1,
              min_samples_split=2, min_weight_fraction_leaf=0.0,
              n_estimators=100, presort='auto', random_state=None,
              subsample=1.0, verbose=0, warm_start=False)","{'max_depth': 50, 'subsample': 0.5, 'n_estimators': 10, 'learning_rate': 0.1}",0.7200815047040958,0.44853333333333334,0.4202666666666667,0.21013333333333334,0.9450441009830683
